id,rowid,entity,text
348,1241,4,team trump seeks to both campaign against black lives matter and woo black voters //tco/sjmsvqbgyc
474,1680,5,white evangelicals trying to rewrite racist past as support gains for black lives matter movement columnist //tco/ibbtjgqhad
1193,4208,2,as protests over racial justice and police brutality unfold across the country police departments are taking to social media to tell their side of the story—except theyre frequently wronghere are some of the most egregious lies to come from cops //tco/qsxowbsnsr
224,316,5,a hennepin county judge is ordering the minneapolis police department to stop using all neck restraints and chokeholds when dealing with suspects //tco/ypyiflpt
1574,5424,0,police are looking to identify a white man and white woman who vandalized a cityapproved black lives matter mural in martinez california on the fourth of july //tco/zgutqoda
1468,5019,5,when bts one of the most popular music groups in the world gave million to black lives matter their army followed their lead just a day later fans had raised over million for over a dozen civil rights and advocacy organizations //tco/erwpg
1163,4178,0,an suv driving iowa gov kim reynolds hit a protester who was blocking the vehicle from departing a driveway //tco/iojxbmuhbo
1000,3610,0,a white couple from st louis facing felony weapons charges for pointing guns at black lives matter protesters walking past their home in june speaks at the #rnc //tco/csjhjvwc
1970,6624,5,media companies face reckoning with racism //tco/bpdzfhijy
914,3271,2,heres what many are really fighting over in the defund the police debate //tco/vedudldab
65,157,0,a sculpture of a black lives matter protester has replaced a slave trader statue in the ukthe work is officially titled a surge of power jen reid and depicts a woman with her fist raised in a black power salute //tco/uwrbnfrxeo //tco/ywrleqfwcz
1984,6638,1,black lives matter protests hit americas suburbs and towns //tco/uzhtnqh
1363,4914,0,nearly every week since black lives matter was painted in front of trump tower in manhattan someone has unloaded a bucket of paint on the giant yellow letters as of monday night the words had been defaced at least times //tco/pjlwzqv
562,1768,0,high school coach posted photo that mocked george floyds death — but insists im not a racist#blacklivesmatter //tco/utewxgtaik
456,1662,4,you wont say black lives matter cbs host grills mike pence after he says unborn lives matter //tco/fdiacvfwn
1566,5416,0,two accused of painting over a black lives matter mural charged with hate crime in california //tco/iejnqwadv
1459,5010,0,nate cohn one thing ill never understand is why some people assume there are no shifts in public opinion heres one support for bla…
510,1716,1,black lives matter activist oluwatoyin toyin salau found dead with aarp volunteer //tco/djrirwywd
540,1746,0,johncusack virginia man who plowed his truck into black lives matter crowd is the head of the states ku klux klan – raw story /…
1143,4158,5,since the call not much has changed onair talent continues to rant against the black lives matter mob and proclaim that america is under attack while a top writer for tucker carlsons show was ousted for his pseudonymous racist and sexist posts //tco/fpryhjbm
1233,4248,3,two months into her first term rep val demings a former police chief and potential biden vp pick took an all lives matter stance on national televisionin the past few weeks shes shifted but orlando activists say its too little too late //tco/ftfrbahe
83,175,5,one by one the members of black players for change each raised a gloved fist before mls returned to the soccer field in orlandothen as the starters for the orlando city and inter miami teams knelt there was silence for eight minutes and seconds //tco/ifghuvrz
452,1658,0,dcstl a fellow lawyer from missouri a guy i know named mark mccloskey committed an assault tonight in stl by pointing his ar at peaceful protesters
1353,4904,1,its a chance to have our story told we need to take that opportunity the black lives matter movement in australia has prompted descendants of plantation laborers who were brought aboard ships in the th century to make their family histories known //tco/swluqanut
331,1224,5,fbi director wont rule out possibility of foreign interference in black lives matter protests //tco/ldwwmjfhe
291,1184,5,davidneiwert anyone wondering how this could happen should just review the past two months of fox news coverage of the black lives mat…
59,151,3,newday john was so anxious about this current black lives matter movement whipclyburn says about rep john lewis view of the m…
1925,6579,1,yearold boy mows lawns to raise money for black lives matter organization //tco/nfgr
501,1707,0,white lives matter spray painted on statue of black hero arthur ashe //tco/yoiaqlhx
693,2510,3,dc mayor bowser had black lives matter painted on the street that leads to the white house where protesters have been demonstrating following george floyds death //tco/rqvrcztx
933,3290,5,no matter where in the world you live racism will still be there yet where there is global white supremacy there is also global resistance writes draytontiffanie //tco/gmefthle
